,airing_data_id,airing_data_aired_at_et,creative_data_id,brand_data_id,view_completion_data_rate_interruption,airing_data_spend_estimated,audience_data_impressions,brand_data_name
13387,190840907,2019-01-01T15:22:31-05:00,2013229,20352,1.01189937,1086.82,147150.0,Liberty Mutual
13388,190840934,2019-01-01T15:22:58-05:00,2043136,31149,0.20669959,692.8,240503.0,Golden Corral
13389,190840938,2019-01-01T15:23:00-05:00,2022751,30483,0.48119884,338.76,143919.0,Pizza Hut
13390,190840941,2019-01-01T15:23:02-05:00,1942578,30841,0.37110064,1653.17,577461.0,Advil
13391,190840955,2019-01-01T15:23:09-05:00,1878676,19680,0.39179995,2602.07,364028.0,Clorox
13392,190840957,2019-01-01T15:22:53-05:00,1997914,19846,0.79630005,30803.28,2074547.0,Dunkin'
13393,190840962,2019-01-01T15:23:15-05:00,1878431,30448,0.33559923,338.76,105930.0,Hershey's
13394,190840966,2019-01-01T14:42:19-05:00,1896264,19693,0.79869808,48.63,63373.0,Colgate
13395,190840974,2019-01-01T15:23:24-05:00,1478764,30485,0.5056,2602.07,368587.0,Pedigree
13396,190840978,2019-01-01T15:23:13-05:00,2013165,20352,0.50440037,1385.61,165888.0,Liberty Mutual
13397,190840980,2019-01-01T14:41:15-05:00,1552354,30526,0.81030053,1044.43,391825.0,Gold Bond
13398,190840985,2019-01-01T15:23:31-05:00,2034793,21158,0.3184992,243.7,108256.0,The Home Depot
13399,190840989,2019-01-01T15:23:31-05:00,2034861,20187,0.71919964,543.41,128686.0,IKEA
13400,190840992,2019-01-01T15:23:18-05:00,1980289,30613,8.57144231,200.43,38025.0,Dish Network
13401,190840995,2019-01-01T15:23:20-05:00,1998529,30613,0.44689771,183.16,166101.0,Dish Network
13402,190840997,2019-01-01T15:23:37-05:00,2041979,30481,0.56730134,821.59,136747.0,KFC
13403,190841000,2019-01-01T15:23:42-05:00,2043733,19536,0.37450119,474.7,174117.0,Burger King
13404,190841007,2019-01-01T15:23:45-05:00,2043287,21369,0.37709931,1006.04,402848.0,Wendy's
13405,190841009,2019-01-01T15:23:47-05:00,1822406,19288,0.44139989,1653.17,379232.0,Allstate
13406,190841010,2019-01-01T15:23:30-05:00,2043370,30391,1.33589976,677.52,117159.0,Olay
13407,190841020,2019-01-01T15:23:48-05:00,2044035,21011,5.89870139,84.41,45261.0,Sonic Drive-In
13408,190841026,2019-01-01T15:23:36-05:00,2041450,19371,5.42169184,108.21,19682.0,AT&T Wireless
13409,190841029,2019-01-01T15:23:53-05:00,2022751,30483,5.91149934,1368.91,304320.0,Pizza Hut
13410,190841033,2019-01-01T15:23:48-05:00,1925553,31582,4.35039952,82.58,97961.0,LendingTree
13411,190841034,2019-01-01T15:23:36-05:00,2023844,20006,8.8632995,2094.76,224081.0,GEICO
13412,190841037,2019-01-01T15:23:47-05:00,1769300,33293,0.10050251,143.21,66909.0,Booking.com
13413,190841039,2019-01-01T15:24:01-05:00,2040210,19918,0.41820137,543.41,130784.0,Expedia
13414,190841044,2019-01-01T15:23:44-05:00,2022751,30483,0.28970007,626.55,420546.0,Pizza Hut
13415,190841045,2019-01-01T15:23:49-05:00,2043104,20006,5.8679902,43.91,32359.0,GEICO
13416,190841046,2019-01-01T15:23:52-05:00,2045319,20006,1.65459907,1643.19,133018.0,GEICO
13417,190841053,2019-01-01T15:22:30-05:00,2037854,31071,4.02010063,304.8,50471.0,Proactiv
13418,190841055,2019-01-01T15:24:00-05:00,1821618,20819,0.46829977,2012.07,289608.0,Progressive
13419,190841065,2019-01-01T15:24:20-05:00,2044156,30078,0.42490085,38.18,37253.0,Red Lobster
13420,190841067,2019-01-01T15:24:22-05:00,2041979,30481,0.93849765,821.59,126569.0,KFC
13421,190841072,2019-01-01T15:24:03-05:00,1752236,34203,1.35049724,165.15,96471.0,TripAdvisor
13422,190841073,2019-01-01T14:43:12-05:00,1958887,37350,0.0,94.55,75.0,Sling
13423,190841083,2019-01-01T15:24:19-05:00,1916392,34203,1.97,175.56,61733.0,TripAdvisor
13424,190841085,2019-01-01T15:24:19-05:00,2036376,30152,7.32320707,43.91,15357.0,Chevrolet
13425,190841086,2019-01-01T15:24:22-05:00,2034018,21301,5.771499,221.72,120949.0,USAA
13426,190841094,2019-01-01T15:24:29-05:00,2035409,20005,3.45529999,117444.53,8323085.0,Gatorade
13427,190841108,2019-01-01T15:24:03-05:00,2036459,31071,1.42180952,159.77,16962.0,Proactiv
13428,190841109,2019-01-01T15:24:34-05:00,2043515,20006,0.74359941,2088.87,490408.0,GEICO
13429,190841114,2019-01-01T15:24:51-05:00,1970358,20752,0.93830123,423.6,240875.0,Pepsi
13430,190841122,2019-01-01T15:24:36-05:00,1866800,35263,2.01290082,2094.76,253164.0,Experian
13431,190841123,2019-01-01T15:25:00-05:00,1929056,31198,0.1359997,1006.04,451057.0,eHarmony
13432,190841126,2019-01-01T15:25:02-05:00,2040893,19362,0.82810019,3967.61,844655.0,Ashley HomeStore
13433,190841128,2019-01-01T15:25:02-05:00,1663306,31050,0.35429879,543.41,214596.0,PediaSure
13434,190841129,2019-01-01T15:25:04-05:00,2024121,31295,0.53760369,84.41,87632.0,GoDaddy
13435,190841134,2019-01-01T15:24:50-05:00,2002514,21077,2.29300637,61.94,48706.0,Subaru
13436,190841135,2019-01-01T15:24:50-05:00,2044311,20006,0.42550355,76.37,42369.0,GEICO
13437,190841137,2019-01-01T15:24:49-05:00,2037995,19918,1.6086059,43.91,17490.0,Expedia
13438,190841139,2019-01-01T15:25:07-05:00,2034793,21158,0.80820077,110.86,90257.0,The Home Depot
13439,190841142,2019-01-01T15:25:08-05:00,2043348,30672,0.58989989,1368.91,271917.0,Applebee's
13440,190841147,2019-01-01T15:25:12-05:00,2040210,19918,2.02180685,38.09,36568.0,Expedia
13441,190841148,2019-01-01T15:24:59-05:00,1888627,30137,1.25710001,117444.53,8281217.0,Ford
13442,190841151,2019-01-01T15:24:58-05:00,2041439,19288,0.224,454.51,251306.0,Allstate
13443,190841152,2019-01-01T15:24:31-05:00,1651492,19259,4.05969975,2285.47,350719.0,AIG Direct
13444,190841160,2019-01-01T15:25:19-05:00,1990517,21431,0.46950188,87.78,48501.0,Zicam
13445,190841161,2019-01-01T15:25:19-05:00,1938167,32266,1.09590659,21.96,27223.0,Mucinex
13446,190841163,2019-01-01T15:25:27-05:00,2043136,31149,4.61779904,38.09,1286.0,Golden Corral
13447,190841164,2019-01-01T15:25:28-05:00,2034119,21158,1.71780368,79.96,66086.0,The Home Depot
13448,190841168,2019-01-01T15:25:07-05:00,2004389,21077,1.3091994,2094.76,232197.0,Subaru
13449,190841169,2019-01-01T15:25:28-05:00,2043297,31049,0.3099004,227.26,289502.0,Ensure
13450,190841174,2019-01-01T15:25:32-05:00,2032720,19787,0.8624993,579.32,260388.0,Dave and Buster's
13451,190841176,2019-01-01T15:25:20-05:00,1844541,21211,1.43789542,61.94,52499.0,T-Mobile
13452,190841177,2019-01-01T15:25:22-05:00,1944476,30774,1.15580051,221.72,128414.0,Little Caesars Pizza
13453,190841182,2019-01-01T15:25:38-05:00,1836293,37350,1.2308,2053.37,302905.0,Sling
13454,190841184,2019-01-01T15:25:28-05:00,2041360,19371,0.95730001,109614.9,7015270.0,AT&T Wireless
13455,190841185,2019-01-01T15:25:43-05:00,1954397,30804,1.08960048,79.96,64545.0,Domino's
13456,190841186,2019-01-01T15:25:37-05:00,1879625,30448,0.48139888,1047.38,280543.0,Hershey's
13457,190841189,2019-01-01T15:25:43-05:00,2045519,30391,0.21930059,227.26,293558.0,Olay
13458,190841196,2019-01-01T15:25:50-05:00,2033948,38262,0.52359948,30.97,52777.0,HelloFresh
13459,190841197,2019-01-01T15:25:35-05:00,1921376,30804,0.42550355,76.37,24522.0,Domino's
13460,190841199,2019-01-01T15:25:52-05:00,1657482,19680,1.11730079,280.51,175974.0,Clorox
13461,190841203,2019-01-01T15:25:41-05:00,1855329,19570,3.32229617,76.18,39420.0,Capital One (Banking)
13462,190841208,2019-01-01T15:25:52-05:00,1843191,33292,0.65710061,1047.38,266139.0,Dollar Shave Club
13463,190841209,2019-01-01T15:26:00-05:00,2022751,30483,0.92439916,347.98,155796.0,Pizza Hut
13464,190841213,2019-01-01T15:26:05-05:00,1878431,30448,0.71019915,38.18,37548.0,Hershey's
13465,190841214,2019-01-01T15:26:07-05:00,2036467,19362,0.86209869,280.51,194958.0,Ashley HomeStore
13466,190841217,2019-01-01T15:25:52-05:00,2041424,19288,0.77190047,221.72,101703.0,Allstate
13467,190841220,2019-01-01T15:25:59-05:00,1667003,32138,0.93780001,117444.53,8550058.0,Northwestern Mutual
13468,190841236,2019-01-01T15:26:29-05:00,2041680,30484,0.54791209,21.96,14482.0,Taco Bell
13469,190841237,2019-01-01T15:26:32-05:00,1996766,34203,0.3479001,1110.4,518152.0,TripAdvisor
13470,190841238,2019-01-01T15:26:32-05:00,1931773,30147,0.22730003,3967.61,717302.0,Cheerios
13471,190841239,2019-01-01T15:26:17-05:00,1944476,30774,0.90319876,1158.63,256893.0,Little Caesars Pizza
13472,190841240,2019-01-01T15:26:07-05:00,2041374,30484,0.73470096,2094.76,172014.0,Taco Bell
13473,190841241,2019-01-01T15:26:19-05:00,2037369,30498,1.13889818,168.83,74179.0,Sleep Number
13474,190841243,2019-01-01T15:26:33-05:00,1879579,35228,0.5831001,1044.43,500430.0,Grubhub
13475,190841247,2019-01-01T15:26:36-05:00,1716247,30790,3.28610212,423.6,233037.0,Listerine
13476,190841249,2019-01-01T13:05:59-05:00,2045981,30828,0.68259999,13976.73,4550296.0,Popeyes
13477,190841250,2019-01-01T14:43:18-05:00,2045981,30828,0.63950004,13976.73,5498183.0,Popeyes
13478,190841259,2019-01-01T15:26:49-05:00,2036467,19362,0.32529928,1044.43,405153.0,Ashley HomeStore
13479,190841262,2019-01-01T15:26:52-05:00,1836293,37350,1.06339855,166.29,160422.0,Sling
13480,190841268,2019-01-01T15:26:42-05:00,2009582,37350,1.20070326,114.27,45891.0,Sling
13481,190841270,2019-01-01T15:26:59-05:00,2034119,21158,0.67569689,31.92,26565.0,The Home Depot
13482,190841272,2019-01-01T15:26:46-05:00,2023844,20006,6.6809973,809.3,93211.0,GEICO
13483,190841274,2019-01-01T15:26:44-05:00,1841427,19831,1.37360882,43.91,25525.0,Dole
13484,190841275,2019-01-01T15:27:02-05:00,2041979,30481,0.36739893,579.32,193137.0,KFC
13485,190841279,2019-01-01T15:27:07-05:00,1879579,35228,0.25730159,110.86,117836.0,Grubhub
13486,190841281,2019-01-01T15:27:11-05:00,2044784,31649,0.77120823,26.41,34751.0,Chuck E. Cheese's
13487,190841283,2019-01-01T15:27:14-05:00,2043733,19536,0.27209809,31.92,43440.0,Burger King
13488,190841285,2019-01-01T15:27:16-05:00,2041680,30484,0.85129966,404.65,73257.0,Taco Bell
13489,190841290,2019-01-01T15:27:17-05:00,1609859,31183,0.36760113,579.32,197938.0,Credit Karma
13490,190841294,2019-01-01T15:27:22-05:00,2044035,21011,0.4814991,280.51,208102.0,Sonic Drive-In
13491,190841297,2019-01-01T15:27:09-05:00,1944465,19288,1.49630091,88.66,50340.0,Allstate
13492,190841300,2019-01-01T15:27:12-05:00,1897834,21118,1.20070326,76.18,41452.0,TD Ameritrade
13493,190841302,2019-01-01T15:27:32-05:00,1954397,30804,0.79479881,101.39,120249.0,Domino's
13494,190841304,2019-01-01T15:27:15-05:00,2043441,30378,9.87654321,6.68,4836.0,Dawn
13495,190841306,2019-01-01T15:27:15-05:00,2024355,20352,0.35400071,1142.73,331593.0,Liberty Mutual
13496,190841307,2019-01-01T15:27:20-05:00,1987789,31183,3.48089895,686.74,235680.0,Credit Karma
13497,190841313,2019-01-01T15:27:39-05:00,2010396,30377,0.75690236,44.33,43529.0,Crest
13498,190841319,2019-01-01T15:27:31-05:00,1891394,31119,2.00109777,809.3,67439.0,Samuel Adams
13499,190841324,2019-01-01T15:27:44-05:00,2044156,30078,0.27401099,21.96,26581.0,Red Lobster
13500,190841328,2019-01-01T15:27:48-05:00,1896264,19693,1.145999,101.39,133872.0,Colgate
13501,190841332,2019-01-01T15:27:39-05:00,1918253,30104,3.90269999,27953.46,5741461.0,Dr Pepper
13502,190841337,2019-01-01T15:27:59-05:00,1909687,32266,0.82870166,31.92,40533.0,Mucinex
13503,190841344,2019-01-01T15:28:05-05:00,2044784,31649,13.65720169,343.37,240504.0,Chuck E. Cheese's
13504,190841349,2019-01-01T15:28:07-05:00,1954397,30804,1.30119943,601.4,157078.0,Domino's
13505,190841353,2019-01-01T15:27:54-05:00,2041324,19371,1.86130288,88.66,50974.0,AT&T Wireless
13506,190841358,2019-01-01T15:28:15-05:00,1925430,21058,3.81679389,22.24,9628.0,State Farm
13507,190841360,2019-01-01T15:28:01-05:00,2039629,38262,1.4286,809.3,107728.0,HelloFresh
13508,190841365,2019-01-01T15:28:22-05:00,2022751,30483,1.39630081,969.45,368632.0,Pizza Hut
13509,190841366,2019-01-01T15:28:24-05:00,2043136,31149,1.36869974,44.33,64390.0,Golden Corral
13510,190841367,2019-01-01T15:28:09-05:00,2032436,30484,1.84979996,27953.46,5742650.0,Taco Bell
13511,190841369,2019-01-01T15:28:11-05:00,2041374,30484,3.64368421,49.83,22619.0,Taco Bell
13512,190841374,2019-01-01T15:28:32-05:00,1802093,20433,0.42440133,137.27,135249.0,Match.com
13513,190841389,2019-01-01T15:28:32-05:00,1834114,20819,1.52279837,202.78,78113.0,Progressive
13514,190841392,2019-01-01T15:28:35-05:00,2023754,30654,8.49399836,594.01,107297.0,GMC
13515,190841395,2019-01-01T15:28:52-05:00,2043506,30391,1.52749955,969.45,326334.0,Olay
13516,190841396,2019-01-01T15:28:39-05:00,2041360,19371,1.32519999,26089.89,4792773.0,AT&T Wireless
13517,190841398,2019-01-01T15:28:41-05:00,2029508,21036,0.82640496,49.83,22177.0,Sprint
13518,190841400,2019-01-01T15:28:52-05:00,2045074,31649,0.48129964,62.9,63198.0,Chuck E. Cheese's
13519,190841401,2019-01-01T15:28:57-05:00,2036467,19362,0.27209666,238.33,80495.0,Ashley HomeStore
13520,190841403,2019-01-01T15:29:01-05:00,1762216,35157,0.0,3.34,4607.0,Monster.com
13521,190841409,2019-01-01T15:29:11-05:00,1929793,32644,0.41669456,37.38,22173.0,Hulu
13522,190841410,2019-01-01T15:29:10-05:00,2043733,19536,3.79939891,687.34,217902.0,Burger King
13523,190841421,2019-01-01T15:29:08-05:00,2035409,20005,5.1863961,51.15,40969.0,Gatorade
13524,190841423,2019-01-01T15:29:09-05:00,1965272,30566,1.38429999,27953.46,3291117.0,Lexus
13525,190841425,2019-01-01T15:29:26-05:00,2040210,19918,0.41148148,24.92,21908.0,Expedia
13526,190841429,2019-01-01T15:29:12-05:00,1921376,30804,1.42660326,476.65,51612.0,Domino's
13527,190841431,2019-01-01T15:29:15-05:00,2024355,20352,0.0,3.34,16890.0,Liberty Mutual
13528,190841433,2019-01-01T15:29:31-05:00,2043136,31149,0.22329983,404.65,117621.0,Golden Corral
13529,190841435,2019-01-01T15:29:32-05:00,1916993,43632,0.36279927,137.27,191271.0,Home Chef
13530,190841436,2019-01-01T15:29:35-05:00,2013255,30078,1.03700045,297.01,104158.0,Red Lobster
13531,190841438,2019-01-01T15:29:20-05:00,1834114,20819,16.7533975,686.74,123824.0,Progressive
13532,190841440,2019-01-01T15:29:37-05:00,1711961,31457,0.6390012,276.81,121399.0,Blue Buffalo
13533,190841442,2019-01-01T15:29:38-05:00,1989005,21058,2.3551087,25.58,28411.0,State Farm
13534,190841447,2019-01-01T15:29:42-05:00,1882184,30377,7.44991404,26.41,32940.0,Crest
13535,190841448,2019-01-01T15:29:37-05:00,1989589,30586,0.48719512,62.9,85662.0,Allegra
13536,190841449,2019-01-01T15:29:42-05:00,2034119,21158,0.20460068,238.33,62906.0,The Home Depot
13537,190841454,2019-01-01T15:29:47-05:00,1873643,30264,0.53990102,137.27,166790.0,Garnier (Hair Care)
13538,190841455,2019-01-01T15:29:51-05:00,1855713,30499,0.97769553,50.47,55903.0,Dr. Scholl's
13539,190841456,2019-01-01T15:29:52-05:00,1770432,33293,0.56949886,325.58,291481.0,Booking.com
13540,190841457,2019-01-01T15:29:53-05:00,1928332,30483,0.0,25.58,35648.0,Pizza Hut
13541,190841458,2019-01-01T15:29:54-05:00,1989589,30586,0.98729997,13976.73,4239802.0,Allegra
13542,190841462,2019-01-01T15:29:56-05:00,2043287,21369,0.40979508,24.92,22397.0,Wendy's
13543,190841463,2019-01-01T15:29:52-05:00,1663306,31050,0.60530266,62.9,87463.0,PediaSure
13544,190841469,2019-01-01T15:29:46-05:00,1977664,21328,1.88780122,809.3,107921.0,VISA
13545,190841476,2019-01-01T15:30:12-05:00,2041680,30484,0.65889959,134.5,101036.0,Taco Bell
13546,190841477,2019-01-01T15:30:07-05:00,2045127,30397,0.12079807,62.9,61541.0,Tide
13547,190841495,2019-01-01T15:30:23-05:00,2030496,49829,0.78279843,0.0,28893.0,ESPN+
13548,190841498,2019-01-01T15:30:27-05:00,1995935,32266,1.47730005,134.5,109076.0,Mucinex
13549,190841502,2019-01-01T15:30:32-05:00,1748468,37238,0.71190033,313.74,93953.0,Vicks ZzzQuil
13550,190841504,2019-01-01T15:30:35-05:00,1879625,30448,1.89720099,1005.32,288132.0,Hershey's
13551,190841507,2019-01-01T15:30:22-05:00,1980289,30613,3.32749562,72.5,84553.0,Dish Network
13552,190841512,2019-01-01T15:30:23-05:00,1713169,30377,0.47619785,125.81,84959.0,Crest
13553,190841515,2019-01-01T15:30:47-05:00,1943292,30660,0.98850082,313.74,59493.0,Aveeno
13554,190841516,2019-01-01T15:30:35-05:00,2013596,20352,0.63959799,594.01,89889.0,Liberty Mutual
13555,190841520,2019-01-01T15:30:37-05:00,2037995,19918,8.92519939,671.67,123240.0,Expedia
13556,190841525,2019-01-01T15:30:40-05:00,1991191,35263,0.68929992,1374.68,260116.0,Experian
13557,190841534,2019-01-01T15:31:07-05:00,2043534,30658,0.25660007,969.45,296387.0,Centrum
13558,190841537,2019-01-01T15:30:57-05:00,2039955,30213,3.07689231,108.21,16198.0,Hyundai
13559,190841545,2019-01-01T15:31:07-05:00,1956655,30763,1.67639942,671.67,190291.0,Lysol
13560,190841560,2019-01-01T15:31:10-05:00,2022393,21036,0.60689974,1374.68,181344.0,Sprint
13561,190841564,2019-01-01T15:31:33-05:00,2013255,30078,2.91859831,243.7,135007.0,Red Lobster
13562,190841568,2019-01-01T15:31:21-05:00,2013165,20352,7.73290237,175.56,35526.0,Liberty Mutual
13563,190841569,2019-01-01T15:31:38-05:00,1917530,21011,0.57820022,335.83,169585.0,Sonic Drive-In
13564,190841571,2019-01-01T15:31:23-05:00,2043104,20006,3.63599957,1385.61,259995.0,GEICO
13565,190841577,2019-01-01T15:31:49-05:00,2044035,21011,0.7529008,338.76,124275.0,Sonic Drive-In
13566,190841578,2019-01-01T15:31:51-05:00,2034196,31198,1.42720266,87.78,56722.0,eHarmony
13567,190841593,2019-01-01T15:32:12-05:00,2040210,19918,2.52829843,169.44,47977.0,Expedia
13568,190841603,2019-01-01T15:31:35-05:00,2037412,31071,1.63929884,4021.26,220112.0,Proactiv
13569,190841608,2019-01-01T15:32:03-05:00,1944476,30774,1.39279857,487.41,161451.0,Little Caesars Pizza
13570,190841612,2019-01-01T15:32:27-05:00,2043733,19536,0.33780019,2572.48,650697.0,Burger King
13571,190841614,2019-01-01T15:32:30-05:00,1929793,32644,0.25710368,73.95,72899.0,Hulu
13572,190841615,2019-01-01T15:32:33-05:00,2024121,31295,0.65929515,157.65,34219.0,GoDaddy
13573,190841618,2019-01-01T15:32:34-05:00,2045953,30485,0.63149819,338.76,113331.0,Pedigree
13574,190841620,2019-01-01T15:32:22-05:00,1899278,19322,4.5981006,949.4,485689.0,Amica Mutual Insurance Company
13575,190841621,2019-01-01T15:32:36-05:00,1698744,20598,1.90159955,2602.07,478408.0,Neutrogena (Skin Care)
13576,190841622,2019-01-01T15:32:38-05:00,2022751,30483,2.55709589,91.34,76529.0,Pizza Hut
13577,190841626,2019-01-01T15:32:42-05:00,1770432,33293,0.43839912,134.5,148197.0,Booking.com
13578,190841631,2019-01-01T15:32:42-05:00,1814847,30183,0.70419014,14.81,20963.0,Tums
13579,190841632,2019-01-01T15:32:22-05:00,1893503,34203,1.34210066,1981.68,348522.0,TripAdvisor
13580,190841633,2019-01-01T15:32:27-05:00,2041153,21338,4.0036032,338.89,66912.0,Volkswagen
13581,190841637,2019-01-01T15:32:52-05:00,2041680,30484,1.73010035,474.7,468726.0,Taco Bell
13582,190841646,2019-01-01T15:32:37-05:00,1931745,19564,1.19220047,1981.68,338968.0,Campbell's Soup
13583,190841647,2019-01-01T15:32:45-05:00,1944476,30774,2.9094015,98.6,70612.0,Little Caesars Pizza
13584,190841648,2019-01-01T15:32:48-05:00,2005588,37350,1.32450331,472.96,40354.0,Sling
13585,190841649,2019-01-01T15:32:49-05:00,2004638,19322,1.00239972,257.33,186429.0,Amica Mutual Insurance Company
13586,190841651,2019-01-01T15:32:49-05:00,2043481,30801,1.22449887,677.52,127080.0,Special K
13587,190841652,2019-01-01T15:32:52-05:00,1769300,33293,1.45629738,175.56,73941.0,Booking.com
13588,190841655,2019-01-01T15:33:07-05:00,2045148,30823,2.51150053,1653.17,438096.0,One A Day
13589,190841656,2019-01-01T15:32:53-05:00,2042801,30397,3.96069948,7377.68,559861.0,Tide
13590,190841658,2019-01-01T15:33:06-05:00,2045094,30068,1.30820018,2602.07,510124.0,Miller Lite
13591,190841659,2019-01-01T15:32:54-05:00,1899185,20819,0.33,109.32,56670.0,Progressive
13592,190841663,2019-01-01T15:33:20-05:00,2031724,20443,0.27429813,338.76,141368.0,McDonald's
13593,190841668,2019-01-01T15:33:23-05:00,1801545,30397,0.58790005,1644.46,545486.0,Tide
13594,190841673,2019-01-01T15:33:25-05:00,1691727,30526,0.10869565,54.66,51652.0,Gold Bond
13595,190841677,2019-01-01T15:33:18-05:00,2015558,30884,1.54181015,315.31,39926.0,Jack Daniel's
13596,190841681,2019-01-01T15:33:38-05:00,1904386,35157,0.67629952,91.34,79185.0,Monster.com
13597,190841697,2019-01-01T15:34:04-05:00,1620399,30149,1.6537992,543.41,262667.0,Progresso Soup
13598,190841698,2019-01-01T15:33:00-05:00,2043295,30147,0.94779953,1259.57,352144.0,Cheerios
13599,190841704,2019-01-01T15:34:10-05:00,1879625,30448,2.7539981,71.61,67424.0,Hershey's
13600,190841707,2019-01-01T15:33:57-05:00,2041439,19288,0.27189777,269.0,120943.0,Allstate
13601,190841708,2019-01-01T15:33:57-05:00,2022796,20006,0.54949451,338.89,52604.0,GEICO
13602,190841711,2019-01-01T15:34:19-05:00,2022751,30483,0.41249771,338.76,132792.0,Pizza Hut
13603,190841723,2019-01-01T15:34:19-05:00,2029508,21036,1.35879988,1086.82,112552.0,Sprint
13604,190841724,2019-01-01T15:33:15-05:00,2043370,30391,0.93689989,2519.14,384462.0,Olay
13605,190841726,2019-01-01T15:34:23-05:00,2009582,37350,1.4792998,274.01,61904.0,Sling
13606,190841727,2019-01-01T15:34:25-05:00,2042801,30397,1.1719043,143.21,39479.0,Tide
13607,190841730,2019-01-01T15:34:42-05:00,2044175,21369,0.65359477,169.44,69270.0,Wendy's
13608,190841731,2019-01-01T15:34:44-05:00,1932432,30737,1.0989011,35.0,30241.0,Nature Valley
13609,190841732,2019-01-01T15:34:44-05:00,1943292,30660,0.32069981,3688.84,647418.0,Aveeno
13610,190841737,2019-01-01T15:33:45-05:00,1644937,30499,0.4383002,1259.57,465087.0,Dr. Scholl's
13611,190841738,2019-01-01T15:34:35-05:00,1726105,20819,2.29039853,677.52,129112.0,Progressive
13612,190841740,2019-01-01T15:34:55-05:00,2045953,30485,1.75609756,71.61,36512.0,Pedigree
13613,190841747,2019-01-01T15:34:59-05:00,1991638,38262,0.36900246,35.0,35056.0,HelloFresh
13614,190841748,2019-01-01T15:34:59-05:00,1828306,37715,0.36449989,3688.84,653642.0,Indeed
13615,190841750,2019-01-01T15:35:02-05:00,1585642,30312,5.40540541,39.65,22558.0,DiGiorno
13616,190841751,2019-01-01T15:35:04-05:00,2043733,19536,0.52650088,543.41,223219.0,Burger King
13617,190841753,2019-01-01T15:35:05-05:00,2044819,30448,0.54599909,338.76,137095.0,Hershey's
13618,190841754,2019-01-01T15:35:08-05:00,2044784,31649,0.24340038,1644.46,619807.0,Chuck E. Cheese's
13619,190841755,2019-01-01T15:34:58-05:00,1921376,30804,4.20168067,49.83,17449.0,Domino's
13620,190841760,2019-01-01T15:35:17-05:00,1744749,19693,1.41511848,39.65,20862.0,Colgate
13621,190841771,2019-01-01T15:35:28-05:00,1879579,35228,0.70939994,280.51,211264.0,Grubhub
13622,190841774,2019-01-01T15:34:52-05:00,1645903,31457,0.53989951,3963.36,406736.0,Blue Buffalo
13623,190841775,2019-01-01T15:35:29-05:00,1653525,30248,0.33960041,3688.84,653340.0,Tylenol
13624,190841777,2019-01-01T15:35:33-05:00,2043867,19776,6.89660221,31.11,29873.0,Dairy Queen
13625,190841778,2019-01-01T15:35:32-05:00,1868836,20598,0.95688995,39.65,25046.0,Neutrogena (Skin Care)
13626,190841779,2019-01-01T15:35:34-05:00,1879579,35228,0.35059889,543.41,204979.0,Grubhub
13627,190841780,2019-01-01T15:34:30-05:00,1879579,35228,0.35899953,1259.57,389814.0,Grubhub
13628,190841785,2019-01-01T15:35:40-05:00,1954397,30804,0.1003009,71.61,33519.0,Domino's
13629,190841786,2019-01-01T15:35:28-05:00,1807820,52005,0.8696087,49.83,13304.0,Capital One (Credit Card)
13630,190841794,2019-01-01T15:35:37-05:00,2013165,20352,1.01249966,3306.34,339089.0,Liberty Mutual
13631,190841797,2019-01-01T15:35:39-05:00,2038688,20038,4.57869924,1032.67,243903.0,GNC
13632,190841800,2019-01-01T15:35:38-05:00,2009688,20352,1.08159948,1142.73,231021.0,Liberty Mutual
13633,190841803,2019-01-01T15:35:58-05:00,2013255,30078,0.87718062,24.92,16453.0,Red Lobster
13634,190841806,2019-01-01T15:35:18-05:00,1944476,30774,3.25679967,1264.81,438535.0,Little Caesars Pizza
13635,190841813,2019-01-01T15:35:54-05:00,2038701,20038,1.94250061,1032.67,237769.0,GNC
13636,190841818,2019-01-01T15:36:17-05:00,2043733,19536,6.53129744,41.3,316.0,Burger King
13637,190841821,2019-01-01T15:36:04-05:00,1887149,30822,0.76179953,1086.82,226523.0,Tostitos
13638,190841823,2019-01-01T15:36:21-05:00,2022751,30483,4.51639888,347.98,156075.0,Pizza Hut
13639,190841830,2019-01-01T15:36:15-05:00,1834114,20819,2.24279977,2220.8,329873.0,Progressive
13640,190841831,2019-01-01T15:35:48-05:00,2041587,32225,1.08499917,1264.81,374778.0,Cigna
13641,190841833,2019-01-01T15:36:32-05:00,1938167,32266,2.16369708,41.3,64922.0,Mucinex
13642,190841834,2019-01-01T15:36:31-05:00,1916791,36373,2.22610087,1368.91,250357.0,Bud Light
13643,190841837,2019-01-01T15:36:19-05:00,1921376,30804,0.36199944,733.3,207329.0,Domino's
13644,190841843,2019-01-01T15:36:45-05:00,1925553,31582,0.71810054,1110.4,499454.0,LendingTree
13645,190841848,2019-01-01T15:36:24-05:00,1968578,31183,2.3384004,2065.33,253773.0,Credit Karma
13646,190841849,2019-01-01T15:36:54-05:00,2041680,30484,1.38189937,36.6,32614.0,Taco Bell
13647,190841851,2019-01-01T13:05:29-05:00,2046006,19943,1.80240005,27953.46,4552906.0,Fidelity Investments
13648,190841852,2019-01-01T14:51:43-05:00,2046006,19943,1.01640004,27953.46,5724666.0,Fidelity Investments
13649,190841854,2019-01-01T15:36:58-05:00,2009064,19536,0.0,24.92,17078.0,Burger King
